"ItemNum","Phase","Painting","Artist","Schedule","ConDir","ConName","ConCat","Block","Notes","Subj","Stimset","Stimsubset","Order"
"42","GenTest","Images/Schlorff/Schlorff13.jpg","Schlorff","Interleaved",NA,NA,NA,"6",NA,"001",2,"a","BF"
"18","GenTest","Images/McKinley/McKinley18.jpg","McKinley","Blocked",NA,NA,NA,"6",NA,"001",2,"a","BF"
"30","GenTest","Images/Lindenberg/Lindenberg7.jpg","Lindenberg","Interleaved",NA,NA,NA,"6",NA,"001",2,"a","BF"
"66","GenTest","Images/Schwartz/Schwartz8.jpg","Schwartz","Interleaved",NA,NA,NA,"6",NA,"001",2,"a","BF"
"6","instruct",NA,NA,NA,NA,NA,NA,NA,"D1GR","001",2,"a","BF"
"7","GenRecTest","Images/Walter/Walter2.jpg","Walter","Blocked","Images/Context/mm/Louvre.jpg","Louvre","mm",NA,NA,"001",2,"a","BF"
"35","GenRecTest","Images/Schlorff/Schlorff4.jpg","Schlorff","Interleaved","Images/Context/mm/Boston_Common.jpg","Boston Common","mm",NA,NA,"001",2,"a","BF"
"33","GenRecTest","Images/Schlorff/Schlorff6.jpg","Schlorff","Interleaved","Images/Context/nat/Death_Valley.jpg","Death Valley","nat",NA,NA,"001",2,"a","BF"
"5","GenRecTest","Images/Grossman/Grossman1.jpg","Grossman","Blocked","Images/Context/nat/Mount_Fuji.jpg","Mount Fuji","nat",NA,NA,"001",2,"a","BF"
"29","GenRecTest","Images/Schwartz/Schwartz2.jpg","Schwartz","Interleaved","Images/Context/mm/Sydney_Opera_House.jpg","Sydney Opera House","mm",NA,NA,"001",2,"a","BF"
"23","GenRecTest","Images/Lindenberg/Lindenberg4.jpg","Lindenberg","Interleaved","Images/Context/mm/Taj_Mahal.jpg","Taj Mahal","mm",NA,NA,"001",2,"a","BF"
"3","GenRecTest","Images/Grossman/Grossman2.jpg","Grossman","Blocked","Images/Context/mm/Atomium.jpg","Atomium","mm",NA,NA,"001",2,"a","BF"
"21","GenRecTest","Images/Lindenberg/Lindenberg1.jpg","Lindenberg","Interleaved","Images/Context/mm/Golden_Gate_Bridge.jpg","Golden Gate Bridge","mm",NA,NA,"001",2,"a","BF"
"19","GenRecTest","Images/Lindenberg/Lindenberg3.jpg","Lindenberg","Interleaved","Images/Context/nat/Paria_Canyon.jpg","Paria Canyon","nat",NA,NA,"001",2,"a","BF"
"11","GenRecTest","Images/Walter/Walter6.jpg","Walter","Blocked","Images/Context/nat/Niagra_Falls.jpg","Niagra Falls","nat",NA,NA,"001",2,"a","BF"
"1","GenRecTest","Images/Grossman/Grossman4.jpg","Grossman","Blocked","Images/Context/nat/Devil's_Tower.jpg","Devil's Tower","nat",NA,NA,"001",2,"a","BF"
"17","GenRecTest","Images/McKinley/McKinley3.jpg","McKinley","Blocked","Images/Context/nat/Red_Beach.jpg","Red Beach","nat",NA,NA,"001",2,"a","BF"
"13","GenRecTest","Images/McKinley/McKinley5.jpg","McKinley","Blocked","Images/Context/nat/Angel's_Landing.jpg","Angel's Landing","nat",NA,NA,"001",2,"a","BF"
"9","GenRecTest","Images/Walter/Walter4.jpg","Walter","Blocked","Images/Context/mm/Carnegie_Hall.jpg","Carnegie Hall","mm",NA,NA,"001",2,"a","BF"
"27","GenRecTest","Images/Schwartz/Schwartz6.jpg","Schwartz","Interleaved","Images/Context/nat/Grand_Canyon.jpg","Grand Canyon","nat",NA,NA,"001",2,"a","BF"
"15","GenRecTest","Images/McKinley/McKinley2.jpg","McKinley","Blocked","Images/Context/mm/Dome_of_the_Rock.jpg","Dome of the Rock","mm",NA,NA,"001",2,"a","BF"
"31","GenRecTest","Images/Schlorff/Schlorff2.jpg","Schlorff","Interleaved","Images/Context/nat/Amazon_River.jpg","Amazon River","nat",NA,NA,"001",2,"a","BF"
"25","GenRecTest","Images/Schwartz/Schwartz5.jpg","Schwartz","Interleaved","Images/Context/mm/Eiffel_Tower.jpg","Eiffel Tower","mm",NA,NA,"001",2,"a","BF"
"Session1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"001",2,"a","BF"
"5","instruct",NA,NA,NA,NA,NA,NA,NA,"D1R","001",2,"a","BF"
"1","RecTest","Images/Grossman/Grossman4.jpg","Grossman","Blocked","Images/Context/nat/Devil's_Tower.jpg","Devil's Tower","nat",NA,NA,"001",2,"a","BF"
"13","RecTest","Images/McKinley/McKinley5.jpg","McKinley","Blocked","Images/Context/nat/Angel's_Landing.jpg","Angel's Landing","nat",NA,NA,"001",2,"a","BF"
"25","RecTest","Images/Schwartz/Schwartz5.jpg","Schwartz","Interleaved","Images/Context/mm/Eiffel_Tower.jpg","Eiffel Tower","mm",NA,NA,"001",2,"a","BF"
"9","RecTest","Images/Walter/Walter4.jpg","Walter","Blocked","Images/Context/mm/Carnegie_Hall.jpg","Carnegie Hall","mm",NA,NA,"001",2,"a","BF"
"23","RecTest","Images/Lindenberg/Lindenberg4.jpg","Lindenberg","Interleaved","Images/Context/mm/Taj_Mahal.jpg","Taj Mahal","mm",NA,NA,"001",2,"a","BF"
"35","RecTest","Images/Schlorff/Schlorff4.jpg","Schlorff","Interleaved","Images/Context/mm/Boston_Common.jpg","Boston Common","mm",NA,NA,"001",2,"a","BF"
"29","RecTest","Images/Schwartz/Schwartz2.jpg","Schwartz","Interleaved","Images/Context/mm/Sydney_Opera_House.jpg","Sydney Opera House","mm",NA,NA,"001",2,"a","BF"
"31","RecTest","Images/Schlorff/Schlorff2.jpg","Schlorff","Interleaved","Images/Context/nat/Amazon_River.jpg","Amazon River","nat",NA,NA,"001",2,"a","BF"
"3","RecTest","Images/Grossman/Grossman2.jpg","Grossman","Blocked","Images/Context/mm/Atomium.jpg","Atomium","mm",NA,NA,"001",2,"a","BF"
"19","RecTest","Images/Lindenberg/Lindenberg3.jpg","Lindenberg","Interleaved","Images/Context/nat/Paria_Canyon.jpg","Paria Canyon","nat",NA,NA,"001",2,"a","BF"
"33","RecTest","Images/Schlorff/Schlorff6.jpg","Schlorff","Interleaved","Images/Context/nat/Death_Valley.jpg","Death Valley","nat",NA,NA,"001",2,"a","BF"
"17","RecTest","Images/McKinley/McKinley3.jpg","McKinley","Blocked","Images/Context/nat/Red_Beach.jpg","Red Beach","nat",NA,NA,"001",2,"a","BF"
"11","RecTest","Images/Walter/Walter6.jpg","Walter","Blocked","Images/Context/nat/Niagra_Falls.jpg","Niagra Falls","nat",NA,NA,"001",2,"a","BF"
"15","RecTest","Images/McKinley/McKinley2.jpg","McKinley","Blocked","Images/Context/mm/Dome_of_the_Rock.jpg","Dome of the Rock","mm",NA,NA,"001",2,"a","BF"
"21","RecTest","Images/Lindenberg/Lindenberg1.jpg","Lindenberg","Interleaved","Images/Context/mm/Golden_Gate_Bridge.jpg","Golden Gate Bridge","mm",NA,NA,"001",2,"a","BF"
"5","RecTest","Images/Grossman/Grossman1.jpg","Grossman","Blocked","Images/Context/nat/Mount_Fuji.jpg","Mount Fuji","nat",NA,NA,"001",2,"a","BF"
"7","RecTest","Images/Walter/Walter2.jpg","Walter","Blocked","Images/Context/mm/Louvre.jpg","Louvre","mm",NA,NA,"001",2,"a","BF"
"27","RecTest","Images/Schwartz/Schwartz6.jpg","Schwartz","Interleaved","Images/Context/nat/Grand_Canyon.jpg","Grand Canyon","nat",NA,NA,"001",2,"a","BF"
"Session2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"001",2,"a","BF"
"7","instruct",NA,NA,NA,NA,NA,NA,NA,"D2intro","001",2,"a","BF"
"8","instruct",NA,NA,NA,NA,NA,NA,NA,"D2G","001",2,"a","BF"
"55","GenTest","Images/Walter/Walter14.jpg","Walter","Blocked",NA,NA,NA,"1",NA,"001",2,"a","BF"
"19","GenTest","Images/McKinley/McKinley15.jpg","McKinley","Blocked",NA,NA,NA,"1",NA,"001",2,"a","BF"
"67","GenTest","Images/Schwartz/Schwartz12.jpg","Schwartz","Interleaved",NA,NA,NA,"1",NA,"001",2,"a","BF"
"7","GenTest","Images/Grossman/Grossman14.jpg","Grossman","Blocked",NA,NA,NA,"1",NA,"001",2,"a","BF"
"43","GenTest","Images/Schlorff/Schlorff15.jpg","Schlorff","Interleaved",NA,NA,NA,"1",NA,"001",2,"a","BF"
"31","GenTest","Images/Lindenberg/Lindenberg11.jpg","Lindenberg","Interleaved",NA,NA,NA,"1",NA,"001",2,"a","BF"
"56","GenTest","Images/Walter/Walter15.jpg","Walter","Blocked",NA,NA,NA,"2",NA,"001",2,"a","BF"
"68","GenTest","Images/Schwartz/Schwartz11.jpg","Schwartz","Interleaved",NA,NA,NA,"2",NA,"001",2,"a","BF"
"8","GenTest","Images/Grossman/Grossman18.jpg","Grossman","Blocked",NA,NA,NA,"2",NA,"001",2,"a","BF"
"32","GenTest","Images/Lindenberg/Lindenberg15.jpg","Lindenberg","Interleaved",NA,NA,NA,"2",NA,"001",2,"a","BF"
"20","GenTest","Images/McKinley/McKinley14.jpg","McKinley","Blocked",NA,NA,NA,"2",NA,"001",2,"a","BF"
"44","GenTest","Images/Schlorff/Schlorff9.jpg","Schlorff","Interleaved",NA,NA,NA,"2",NA,"001",2,"a","BF"
"57","GenTest","Images/Walter/Walter12.jpg","Walter","Blocked",NA,NA,NA,"3",NA,"001",2,"a","BF"
"69","GenTest","Images/Schwartz/Schwartz7.jpg","Schwartz","Interleaved",NA,NA,NA,"3",NA,"001",2,"a","BF"
"21","GenTest","Images/McKinley/McKinley17.jpg","McKinley","Blocked",NA,NA,NA,"3",NA,"001",2,"a","BF"
"45","GenTest","Images/Schlorff/Schlorff12.jpg","Schlorff","Interleaved",NA,NA,NA,"3",NA,"001",2,"a","BF"
"33","GenTest","Images/Lindenberg/Lindenberg16.jpg","Lindenberg","Interleaved",NA,NA,NA,"3",NA,"001",2,"a","BF"
"9","GenTest","Images/Grossman/Grossman13.jpg","Grossman","Blocked",NA,NA,NA,"3",NA,"001",2,"a","BF"
"10","GenTest","Images/Grossman/Grossman10.jpg","Grossman","Blocked",NA,NA,NA,"4",NA,"001",2,"a","BF"
"46","GenTest","Images/Schlorff/Schlorff11.jpg","Schlorff","Interleaved",NA,NA,NA,"4",NA,"001",2,"a","BF"
"70","GenTest","Images/Schwartz/Schwartz17.jpg","Schwartz","Interleaved",NA,NA,NA,"4",NA,"001",2,"a","BF"
"34","GenTest","Images/Lindenberg/Lindenberg10.jpg","Lindenberg","Interleaved",NA,NA,NA,"4",NA,"001",2,"a","BF"
"58","GenTest","Images/Walter/Walter16.jpg","Walter","Blocked",NA,NA,NA,"4",NA,"001",2,"a","BF"
"22","GenTest","Images/McKinley/McKinley13.jpg","McKinley","Blocked",NA,NA,NA,"4",NA,"001",2,"a","BF"
"47","GenTest","Images/Schlorff/Schlorff10.jpg","Schlorff","Interleaved",NA,NA,NA,"5",NA,"001",2,"a","BF"
"11","GenTest","Images/Grossman/Grossman12.jpg","Grossman","Blocked",NA,NA,NA,"5",NA,"001",2,"a","BF"
"23","GenTest","Images/McKinley/McKinley7.jpg","McKinley","Blocked",NA,NA,NA,"5",NA,"001",2,"a","BF"
"35","GenTest","Images/Lindenberg/Lindenberg13.jpg","Lindenberg","Interleaved",NA,NA,NA,"5",NA,"001",2,"a","BF"
"59","GenTest","Images/Walter/Walter13.jpg","Walter","Blocked",NA,NA,NA,"5",NA,"001",2,"a","BF"
"71","GenTest","Images/Schwartz/Schwartz13.jpg","Schwartz","Interleaved",NA,NA,NA,"5",NA,"001",2,"a","BF"
"60","GenTest","Images/Walter/Walter18.jpg","Walter","Blocked",NA,NA,NA,"6",NA,"001",2,"a","BF"
"12","GenTest","Images/Grossman/Grossman15.jpg","Grossman","Blocked",NA,NA,NA,"6",NA,"001",2,"a","BF"
"24","GenTest","Images/McKinley/McKinley16.jpg","McKinley","Blocked",NA,NA,NA,"6",NA,"001",2,"a","BF"
"48","GenTest","Images/Schlorff/Schlorff7.jpg","Schlorff","Interleaved",NA,NA,NA,"6",NA,"001",2,"a","BF"
"72","GenTest","Images/Schwartz/Schwartz10.jpg","Schwartz","Interleaved",NA,NA,NA,"6",NA,"001",2,"a","BF"
"36","GenTest","Images/Lindenberg/Lindenberg12.jpg","Lindenberg","Interleaved",NA,NA,NA,"6",NA,"001",2,"a","BF"
"10","instruct",NA,NA,NA,NA,NA,NA,NA,"D2GR","001",2,"a","BF"
"8","GenRecTest","Images/Walter/Walter5.jpg","Walter","Blocked","Images/Context/nat/Yellowstone.jpg","Yellowstone","nat",NA,NA,"001",2,"a","BF"
"30","GenRecTest","Images/Schwartz/Schwartz3.jpg","Schwartz","Interleaved","Images/Context/nat/Zhangye_Danxia_Park.jpg","Zhangye Danxia Park","nat",NA,NA,"001",2,"a","BF"
"4","GenRecTest","Images/Grossman/Grossman6.jpg","Grossman","Blocked","Images/Context/nat/Himalayas.jpg","Himalayas","nat",NA,NA,"001",2,"a","BF"
"26","GenRecTest","Images/Schwartz/Schwartz1.jpg","Schwartz","Interleaved","Images/Context/mm/Gateway_Arch.jpg","Gateway Arch","mm",NA,NA,"001",2,"a","BF"
"10","GenRecTest","Images/Walter/Walter1.jpg","Walter","Blocked","Images/Context/nat/Zion_Subway.jpg","Zion Subway","nat",NA,NA,"001",2,"a","BF"
"32","GenRecTest","Images/Schlorff/Schlorff1.jpg","Schlorff","Interleaved","Images/Context/nat/Bryce_Canyon.jpg","Bryce Canyon","nat",NA,NA,"001",2,"a","BF"
"28","GenRecTest","Images/Schwartz/Schwartz4.jpg","Schwartz","Interleaved","Images/Context/nat/Lake_Tahoe.jpg","Lake Tahoe","nat",NA,NA,"001",2,"a","BF"
"36","GenRecTest","Images/Schlorff/Schlorff5.jpg","Schlorff","Interleaved","Images/Context/mm/Rock_and_Roll_Hall_of_Fame.jpg","Rock and Roll Hall of Fame","mm",NA,NA,"001",2,"a","BF"
"16","GenRecTest","Images/McKinley/McKinley4.jpg","McKinley","Blocked","Images/Context/nat/Kilauea_Volcano.jpg","Kilauea Volcano","nat",NA,NA,"001",2,"a","BF"
"24","GenRecTest","Images/Lindenberg/Lindenberg2.jpg","Lindenberg","Interleaved","Images/Context/nat/Arashiyama_Bamboo_Forest.jpg","Arashiyama Bamboo Forest","nat",NA,NA,"001",2,"a","BF"
"2","GenRecTest","Images/Grossman/Grossman5.jpg","Grossman","Blocked","Images/Context/mm/Bellagio_Fountains.jpg","Bellagio Fountains","mm",NA,NA,"001",2,"a","BF"
"20","GenRecTest","Images/Lindenberg/Lindenberg5.jpg","Lindenberg","Interleaved","Images/Context/nat/Carlsbad_Caverns.jpg","Carlsbad Caverns","nat",NA,NA,"001",2,"a","BF"
"12","GenRecTest","Images/Walter/Walter3.jpg","Walter","Blocked","Images/Context/mm/Pentagon.jpg","Pentagon","mm",NA,NA,"001",2,"a","BF"
"22","GenRecTest","Images/Lindenberg/Lindenberg6.jpg","Lindenberg","Interleaved","Images/Context/mm/Forbidden_City.jpg","Forbidden City","mm",NA,NA,"001",2,"a","BF"
"14","GenRecTest","Images/McKinley/McKinley6.jpg","McKinley","Blocked","Images/Context/mm/Epcot_Center.jpg","Epcot Center","mm",NA,NA,"001",2,"a","BF"
"6","GenRecTest","Images/Grossman/Grossman3.jpg","Grossman","Blocked","Images/Context/mm/Tower_of_Pisa.jpg","Tower of Pisa","mm",NA,NA,"001",2,"a","BF"
"34","GenRecTest","Images/Schlorff/Schlorff3.jpg","Schlorff","Interleaved","Images/Context/mm/Space_Needle.jpg","Space Needle","mm",NA,NA,"001",2,"a","BF"
"18","GenRecTest","Images/McKinley/McKinley1.jpg","McKinley","Blocked","Images/Context/mm/Washington_Monument.jpg","Washington Monument","mm",NA,NA,"001",2,"a","BF"
"9","instruct",NA,NA,NA,NA,NA,NA,NA,"D2R","001",2,"a","BF"
"14","RecTest","Images/McKinley/McKinley6.jpg","McKinley","Blocked","Images/Context/mm/Epcot_Center.jpg","Epcot Center","mm",NA,NA,"001",2,"a","BF"
"6","RecTest","Images/Grossman/Grossman3.jpg","Grossman","Blocked","Images/Context/mm/Tower_of_Pisa.jpg","Tower of Pisa","mm",NA,NA,"001",2,"a","BF"
"12","RecTest","Images/Walter/Walter3.jpg","Walter","Blocked","Images/Context/mm/Pentagon.jpg","Pentagon","mm",NA,NA,"001",2,"a","BF"
"22","RecTest","Images/Lindenberg/Lindenberg6.jpg","Lindenberg","Interleaved","Images/Context/mm/Forbidden_City.jpg","Forbidden City","mm",NA,NA,"001",2,"a","BF"
"24","RecTest","Images/Lindenberg/Lindenberg2.jpg","Lindenberg","Interleaved","Images/Context/nat/Arashiyama_Bamboo_Forest.jpg","Arashiyama Bamboo Forest","nat",NA,NA,"001",2,"a","BF"
"32","RecTest","Images/Schlorff/Schlorff1.jpg","Schlorff","Interleaved","Images/Context/nat/Bryce_Canyon.jpg","Bryce Canyon","nat",NA,NA,"001",2,"a","BF"
"4","RecTest","Images/Grossman/Grossman6.jpg","Grossman","Blocked","Images/Context/nat/Himalayas.jpg","Himalayas","nat",NA,NA,"001",2,"a","BF"
"18","RecTest","Images/McKinley/McKinley1.jpg","McKinley","Blocked","Images/Context/mm/Washington_Monument.jpg","Washington Monument","mm",NA,NA,"001",2,"a","BF"
"36","RecTest","Images/Schlorff/Schlorff5.jpg","Schlorff","Interleaved","Images/Context/mm/Rock_and_Roll_Hall_of_Fame.jpg","Rock and Roll Hall of Fame","mm",NA,NA,"001",2,"a","BF"
"20","RecTest","Images/Lindenberg/Lindenberg5.jpg","Lindenberg","Interleaved","Images/Context/nat/Carlsbad_Caverns.jpg","Carlsbad Caverns","nat",NA,NA,"001",2,"a","BF"
"28","RecTest","Images/Schwartz/Schwartz4.jpg","Schwartz","Interleaved","Images/Context/nat/Lake_Tahoe.jpg","Lake Tahoe","nat",NA,NA,"001",2,"a","BF"
"2","RecTest","Images/Grossman/Grossman5.jpg","Grossman","Blocked","Images/Context/mm/Bellagio_Fountains.jpg","Bellagio Fountains","mm",NA,NA,"001",2,"a","BF"
"26","RecTest","Images/Schwartz/Schwartz1.jpg","Schwartz","Interleaved","Images/Context/mm/Gateway_Arch.jpg","Gateway Arch","mm",NA,NA,"001",2,"a","BF"
"16","RecTest","Images/McKinley/McKinley4.jpg","McKinley","Blocked","Images/Context/nat/Kilauea_Volcano.jpg","Kilauea Volcano","nat",NA,NA,"001",2,"a","BF"
"34","RecTest","Images/Schlorff/Schlorff3.jpg","Schlorff","Interleaved","Images/Context/mm/Space_Needle.jpg","Space Needle","mm",NA,NA,"001",2,"a","BF"
"30","RecTest","Images/Schwartz/Schwartz3.jpg","Schwartz","Interleaved","Images/Context/nat/Zhangye_Danxia_Park.jpg","Zhangye Danxia Park","nat",NA,NA,"001",2,"a","BF"
"10","RecTest","Images/Walter/Walter1.jpg","Walter","Blocked","Images/Context/nat/Zion_Subway.jpg","Zion Subway","nat",NA,NA,"001",2,"a","BF"
"8","RecTest","Images/Walter/Walter5.jpg","Walter","Blocked","Images/Context/nat/Yellowstone.jpg","Yellowstone","nat",NA,NA,"001",2,"a","BF"
